Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Viral Life Cycle (GO:1903902),2/22,0.002973720502906,0.0130426561047179,0,0,27.647222222222226,160.8499191916803,CD74;CD4
GO_Biological_Process_2023,Negative Regulation Of Cell Communication (GO:0010648),2/22,0.002973720502906,0.0130426561047179,0,0,27.647222222222226,160.8499191916803,HSP90AB1;IL1B
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),6/384,0.0029761765608081,0.0130426561047179,0,0,4.563025210084033,26.54364620755995,MYC;BCL2;CDK1;RPS3;BRCA1;TP53
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),3/78,0.0030318332718198,0.0132475999267203,0,0,11.183661971830986,64.84944589400301,APP;IL6;STAT3
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),5/267,0.0031086394121849,0.0135357863866636,0,0,5.438654718442305,31.40045446546095,IL1B;BCL2;RACK1;AKT1;TNF
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),3/79,0.0031432094562319,0.0135357863866636,0,0,11.035952557449964,63.59479669728259,PLK1;AKT1;EGFR
GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),3/79,0.0031432094562319,0.0135357863866636,0,0,11.035952557449964,63.59479669728259,HSP90AA1;IL1B;TNF
GO_Biological_Process_2023,Positive Regulation Of Endocytosis (GO:0045807),3/79,0.0031432094562319,0.0135357863866636,0,0,11.035952557449964,63.59479669728259,CDC42;IL1B;TNF
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Membrane (GO:1905477),3/79,0.0031432094562319,0.0135357863866636,0,0,11.035952557449964,63.59479669728259,AKT1;TNF;EGFR
GO_Biological_Process_2023,Regulation Of Lipid Catabolic Process (GO:0050994),2/23,0.0032491575363259,0.0137870346895766,0,0,26.32936507936508,150.85039888996042,IL1B;TNF
GO_Biological_Process_2023,Axon Extension (GO:0048675),2/23,0.0032491575363259,0.0137870346895766,0,0,26.32936507936508,150.85039888996042,HSP90AA1;HSP90AB1
GO_Biological_Process_2023,Positive Regulation Of Neuron Apoptotic Process (GO:0043525),2/23,0.0032491575363259,0.0137870346895766,0,0,26.32936507936508,150.85039888996042,CTNNB1;TNF
GO_Biological_Process_2023,Regulation Of T Cell Migration (GO:2000404),2/23,0.0032491575363259,0.0137870346895766,0,0,26.32936507936508,150.85039888996042,APP;RHOA
GO_Biological_Process_2023,Regulation Of Cytokinesis (GO:0032465),3/80,0.0032570712823697,0.0137870346895766,0,0,10.89207975123468,62.37814416517428,CDC42;PLK1;RHOA
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),3/80,0.0032570712823697,0.0137870346895766,0,0,10.89207975123468,62.37814416517428,IL1B;PLK1;AKT1
GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),3/82,0.0034923222543146,0.0146761957817022,0,0,10.61526118737743,60.05253204529107,APP;FN1;EGFR
