gene,drug,approved,interaction_score
CDKN2A,EVEROLIMUS,True,0.1096718457119443
MAPK3,PRASTERONE,True,0.1094419256999696
NFKB1,RUTIN,True,0.1087579136643448
KRAS,TELAPREVIR,True,0.1087579136643448
IL2,TROPISETRON,True,0.1087579136643448
EGFR,LAZERTINIB,True,0.1087579136643448
STAT3,ACITRETIN,True,0.1087579136643448
TH,STREPTOZOCIN,True,0.1080823986726408
TH,METHYLPHENIDATE HYDROCHLORIDE,True,0.1080823986726408
EGFR,VANDETANIB,True,0.1078203454431004
IL1B,FLUTICASONE,True,0.1077477782433137
ESR1,MESTRANOL,True,0.1074152233721924
FOS,PHENOBARBITAL,True,0.1056757055847885
UGT1A10,ACETAMINOPHEN,True,0.1056757055847885
CTNNB1,TEMSIROLIMUS,True,0.1054622193108798
CDK1,SERTRALINE HYDROCHLORIDE,True,0.104407597117771
UGT1A1,RALOXIFENE HYDROCHLORIDE,True,0.104407597117771
UGT1A8,RISPERIDONE,True,0.1038881563360906
CDKN2A,LETROZOLE,True,0.1035789653946141
GAPDH,HISTAMINE,True,0.1029660721082554
IL1B,USTEKINUMAB,True,0.102360389331148
CDKN2A,CETUXIMAB,True,0.1007795338974624
PTGS2,INDOMETHACIN,True,0.100391920305549
UGT1A10,ATORVASTATIN CALCIUM TRIHYDRATE,True,0.09991157618925461
IL6,PEGINTERFERON ALFA-2B,True,0.0998797166305208
MYC,SOMATROPIN (RECOMBINANT DNA ORIGIN),True,0.09943580677882959
IL1B,INFLIXIMAB,True,0.09905844128820783
IL1B,ALTEPLASE,True,0.09748608507728389
ESR1,BAZEDOXIFENE,True,0.09667370103497319
ESR1,NORGESTIMATE,True,0.09667370103497319
ESR1,ETONOGESTREL,True,0.09667370103497319
MYCN,ARSENIC TRIOXIDE,True,0.09561135267195153
GRIN2B,ESKETAMINE,True,0.09561135267195152
GAPDH,SULPIRIDE,True,0.09561135267195152
GAPDH,ACETAZOLAMIDE,True,0.09561135267195152
IFNG,"IBUPROFEN, SODIUM SALT",True,0.09561135267195152
UGT1A4,ATORVASTATIN CALCIUM TRIHYDRATE,True,0.09491599737979188
UGT1A10,ETOPOSIDE,True,0.09474373604153453
HSPA4,ASCORBIC ACID,True,0.09338783284237126
HSPA4,ARSENIC TRIOXIDE,True,0.09338783284237126
CDKN2A,PANITUMUMAB,True,0.09322106885515273
UGT1A7,CURCUMIN,True,0.09305489939195281
UGT1A7,RISPERIDONE,True,0.09166602029655053
STAT3,DIGITOXIN,True,0.09158561150681672
ALB,OXYPHENBUTAZONE,True,0.09126538209595374
IL2,PRASTERONE,True,0.09063159472028738
EGFR,AFATINIB DIMALEATE,True,0.09063159472028738
KRAS,RAMUCIRUMAB,True,0.09063159472028738
IL2,RITUXIMAB,True,0.09063159472028738
HIF1A,CYCLOSERINE,True,0.0900065492394578
HIF1A,ISOETHARINE MESYLATE,True,0.0900065492394578
PTGS2,LORNOXICAM,True,0.08923726249382141
PTGS2,DIPYRONE,True,0.08923726249382141
GAPDH,ETHOXZOLAMIDE,True,0.08923726249382141
IL1B,ERYTHROMYCIN,True,0.08900903420099834
MYCN,TALAZOPARIB,True,0.08878197033824071
JUN,FENOFIBRATE MICRONIZED,True,0.0872973220048253
UGT1A1,ALLOPURINOL,True,0.08700633093147589
HSPA4,SODIUM CHLORIDE,True,0.08671727335363046
TNF,STAVUDINE,True,0.086358641123053
TNF,LENALIDOMIDE,True,0.086358641123053
TNF,ETANERCEPT,True,0.086358641123053
IL2,HUMAN CHORIONIC GONADOTROPIN,True,0.08586151078764068
MYCN,ETOPOSIDE,True,0.08572052308519791
ERBB2,GANCICLOVIR,True,0.08530032444262341
EGFR,GEFITINIB,True,0.08522075324444933
IL6,RIBAVIRIN,True,0.08410923505728067
UGT1A6,ASPIRIN,True,0.08379421919564291
IFNG,PREDNISONE,True,0.08286317231569132
IFNG,AMITRIPTYLINE HYDROCHLORIDE,True,0.08286317231569132
MYC,METHYLPREDNISOLONE,True,0.0828631723156913
UGT1A10,RISPERIDONE,True,0.0820169655284926
IL6,ARSENIC TRIOXIDE,True,0.08195258800452988
IL6,ETANERCEPT,True,0.08195258800452988
IL6,FENOFIBRATE MICRONIZED,True,0.08195258800452988
IL6,DULOXETINE HYDROCHLORIDE,True,0.08195258800452988
ALB,DIAZEPAM,True,0.08182413567223437
KRAS,BINIMETINIB,True,0.08156843524825863
ESR1,DIETHYLSTILBESTROL DIPHOSPHATE,True,0.08056141752914434
ESR1,BAZEDOXIFENE ACETATE,True,0.08056141752914434
ESR1,POLYESTRADIOL PHOSPHATE,True,0.08056141752914434
ESR1,ALLYLESTRENOL,True,0.08056141752914434
ESR1,CAMPHOR OIL,True,0.08056141752914434
ESR1,NORELGESTROMIN,True,0.08056141752914434
ESR1,NORGESTREL,True,0.08056141752914434
CDK1,FENOFIBRATE MICRONIZED,True,0.0803135362444393
UGT1A4,TAMOXIFEN,True,0.08031353624443928
TNF,DIDANOSINE,True,0.08019016675712064
UGT1A8,CYCLOSPORINE,True,0.08000582154618471
PTEN,NIVOLUMAB,True,0.07978165852096618
UGT1A1,THIOGUANINE,True,0.0790966644831599
GRIN2B,KETAMINE HYDROCHLORIDE,True,0.07873876102396007
KRAS,BOCEPREVIR,True,0.07768422404596062
KRAS,FRUQUINTINIB,True,0.07768422404596062
MYCN,PANOBINOSTAT,True,0.0776842240459606
TP53,BENDAMUSTINE,True,0.07699675303670432
TP53,OBINUTUZUMAB,True,0.07699675303670432
TP53,TRIFLURIDINE,True,0.07699675303670432
PTEN,IDELALISIB,True,0.0768267822794489
HSPA4,HEPARIN,True,0.07587761418442664
HSPA4,ISOPROTERENOL,True,0.07587761418442664
IL1B,PRAVASTATIN SODIUM,True,0.07582251061566525
JUN,TROPISETRON,True,0.0756576790708486
ESR1,EXEMESTANE,True,0.07552632893357282
PTEN,VEMURAFENIB,True,0.07475038275838272
EGFR,BRIGATINIB,True,0.0741531229529624
PTEN,ABIRATERONE ACETATE,True,0.07408296862661146
UGT1A4,MIDAZOLAM HYDROCHLORIDE,True,0.0725052757762299
TNF,INFLIXIMAB,True,0.07242982803868961
HSP90AA1,CICLOPIROX OLAMINE,True,0.07200523939156624
HSP90AA1,SERTACONAZOLE NITRATE,True,0.07200523939156624
ALB,WARFARIN,True,0.07190605862105445
CTNNB1,CABOZANTINIB S-MALATE,True,0.07190605862105445
HSPA4,EPOETIN ALFA,True,0.07141422511475448
IL6,FENTANYL CITRATE,True,0.07102557627059257
MYC,SULINDAC,True,0.07102557627059256
IL2,GENTAMICIN,True,0.07092907412892056
IL1B,LANSOPRAZOLE,True,0.07059337195251592
IL1B,MELATONIN,True,0.07059337195251592
TNF,SPIRONOLACTONE,True,0.07016639591248056
TNF,MYCOPHENOLATE MOFETIL,True,0.07016639591248056
ALB,DICLOFENAC SODIUM,True,0.06979117454396462
CTNNB1,EVEROLIMUS,True,0.06979117454396461
HSPA4,MIDOSTAURIN,True,0.06937381868290436
PTEN,BINIMETINIB,True,0.06914410405150402
ESR1,LEVONORGESTREL,True,0.06905264359640943
ESR1,MEDROXYPROGESTERONE,True,0.06905264359640943
IL6,INFLIXIMAB,True,0.06873442864896054
PTGS2,PIROXICAM-BETA-CYCLODEXTRIN,True,0.06864404807217032
ERBB2,CHLORAMBUCIL,True,0.06824025955409872
TNF,ADALIMUMAB,True,0.06804014149089023
NFKB1,SULFAPHENAZOLE,True,0.06797369604021554
EGFR,TEPOTINIB,True,0.06797369604021554
EGFR,LOMUSTINE,True,0.06797369604021554
KRAS,TUCATINIB,True,0.06797369604021554
EGFR,TEGAFUR,True,0.06797369604021554
GRIN2B,ASPARTIC ACID,True,0.06692794687036606
JUN,BUPROPION HYDROCHLORIDE,True,0.06675677565074875
IL6,IBUDILAST,True,0.06658647775368053
UGT1A4,DEHYDRATED ALCOHOL,True,0.06608075766947535
TNF,BUPIVACAINE,True,0.06603896085880523
KRAS,SELUMETINIB,True,0.06591388706929992
HSPA4,CHLORPROMAZINE,True,0.0656238825378825
PTGS2,DICLOFENAC SODIUM,True,0.0656156341866334
IL6,ADALIMUMAB,True,0.06456870570053869
STAT3,NICLOSAMIDE,True,0.06444913402331547
CDKN2A,SIROLIMUS,True,0.06429039231389842
PTEN,DABRAFENIB,True,0.06402231856620742
IL1B,IBUDILAST,True,0.06397524333196755
PTGS2,GLAFENINE,True,0.06374090178130101
PTGS2,SULINDAC,True,0.063740901781301
TAT,METHOTREXATE,True,0.06327733158652792
HSP90AB1,TETRACYCLINE,True,0.06304806589237383
TNF,HYDROXYCHLOROQUINE,True,0.06237012969998271
MYC,FOLIC ACID,True,0.06214737923676848
MYC,THROMBIN,True,0.06214737923676848
ERBB2,MECHLORETHAMINE,True,0.06203659959463521
ESR1,ESTRADIOL VALERATE,True,0.06170661768189779
MYCN,CYCLOPHOSPHAMIDE ANHYDROUS,True,0.06138012764125283
MYCN,VINCRISTINE,True,0.06138012764125283
JUN,CLOTRIMAZOLE,True,0.06134406411149885
AKT1,TOPOTECAN HYDROCHLORIDE,True,0.06127206403625062
IL6,MIDOSTAURIN,True,0.06087906537479363
PTGS2,MESALAMINE,True,0.06084358806396915
IL2,PRAVASTATIN SODIUM,True,0.06042106314685825
NFKB1,PROTRIPTYLINE,True,0.06042106314685825
ESR1,PHENYLALANINE,True,0.06042106314685824
ESR1,FAM-TRASTUZUMAB DERUXTECAN-NXKI,True,0.06042106314685824
ESR1,PERTUZUMAB,True,0.06042106314685824
ESR1,DANAZOL,True,0.06042106314685824
TNF,RIFAMPIN,True,0.06014262506784048
PTEN,SAPANISERTIB,True,0.06012530787087306
HIF1A,OXATOMIDE,True,0.06000436615963853
HIF1A,DESOXIMETASONE,True,0.06000436615963853
HSP90AA1,TRICLOSAN,True,0.06000436615963853
HSP90AA1,TRICLABENDAZOLE,True,0.06000436615963853
IL6,RITUXIMAB,True,0.0591879802254938
AKT1,NINTEDANIB ESYLATE,True,0.05882118147480059
IL1B,PENTOXIFYLLINE,True,0.05849165104637034
IL2,ANHYDROUS TACROLIMUS,True,0.05826316803447046
IL2,PROCHLORPERAZINE,True,0.05826316803447046
UGT1A1,MERCAPTOPURINE,True,0.05800422062098392
KRAS,TRAMETINIB DIMETHYL SULFOXIDE,True,0.05784995407677917
TP53,PIRTOBRUTINIB,True,0.05774756477752824
TP53,BENZALKONIUM CHLORIDE,True,0.05774756477752824
TP53,GLUTARAL,True,0.05774756477752824
PTEN,AFATINIB,True,0.05762008670958668
PTEN,RIBOCICLIB,True,0.05762008670958668
MYC,TROGLITAZONE,True,0.05736681160317091
KRAS,COBIMETINIB,True,0.05724100719176045
KRAS,ABEMACICLIB,True,0.05724100719176045
CYP2A6,DOCETAXEL ANHYDROUS,True,0.05717831167457342
GAPDH,ESTRADIOL VALERATE,True,0.05695995478329026
JUN,VINBLASTINE SULFATE,True,0.05674325930313644
HSP90AB1,BEVACIZUMAB,True,0.05674325930313644
CTNNB1,NIROGACESTAT,True,0.05649761748797136
CDK1,CLOTRIMAZOLE,True,0.05643653898257896
IL2,GLYBURIDE,True,0.05625409327466112
TNF,PROPYLTHIOURACIL,True,0.05613311672998444
PTEN,CETUXIMAB,True,0.05606278706878705
ESR1,ANASTROZOLE,True,0.05577328905863839
GRIN2B,GLYCINE,True,0.05577328905863838
ESR1,TAMOXIFEN,True,0.05577328905863838
MYCN,TRETINOIN,True,0.05463505866968658
NFKB1,CHLORAMBUCIL,True,0.05437895683217243
NFKB1,BACLOFEN,True,0.05437895683217243
MYCN,OLAPARIB,True,0.05404119933632043
JUN,METHIMAZOLE,True,0.05404119933632041
HSPA4,VERAPAMIL,True,0.05395741453114783
ERBB2,ABEMACICLIB,True,0.05387388912165689
UGT1A4,CLOZAPINE,True,0.05381834902977889
ESR1,LETROZOLE,True,0.05370761168609622
ESR1,GOSERELIN ACETATE,True,0.05370761168609622
GAPDH,ZONISAMIDE,True,0.05354235749629284
TNF,METHIMAZOLE,True,0.05346011117141375
TNF,ALTEPLASE,True,0.05346011117141375
PTEN,ERDAFITINIB,True,0.05318777234731078
IL2,BROMOCRIPTINE,True,0.05262479693436041
PTEN,PEMBROLIZUMAB,True,0.05238189700871516
STAT3,CELECOXIB,True,0.0519440781680453
PTEN,PANITUMUMAB,True,0.05185807803862801
HSPA4,MASOPROCOL,True,0.05166135433833303
HIF1A,MECLOFENAMATE SODIUM,True,0.05143231385111875
HIF1A,AMCINONIDE,True,0.05143231385111875
MYC,MELATONIN,True,0.05143231385111874
UGT1A1,CAPECITABINE,True,0.05118019466557404
STAT3,DIGOXIN,True,0.05118019466557404
FOS,DEHYDRATED ALCOHOL,True,0.05083135205344258
ERBB2,EVEROLIMUS,True,0.05017666143683731
IL1B,METFORMIN,True,0.04993189723470638
PTGS2,HYDROXYCHLOROQUINE,True,0.0495762569410119
NFKB1,CHLORPROPAMIDE,True,0.04943541530197493
KRAS,REGORAFENIB,True,0.04943541530197493
PTEN,TALAZOPARIB,True,0.0493886457510743
PTEN,OSIMERTINIB,True,0.0493886457510743
PTEN,TEMOZOLOMIDE,True,0.04938864575107429
AKT1,TRIFLUOPERAZINE,True,0.0490176512290005
TNF,GENTAMICIN,True,0.04881140585216039
ERBB2,FLOXURIDINE,True,0.04874304253864196
ERBB2,OSIMERTINIB,True,0.04874304253864196
IL1B,HYDROCORTISONE BUTYRATE,True,0.04874304253864194
IL1B,LITHIUM,True,0.04874304253864194
ESR1,ETHINYL ESTRADIOL,True,0.04833685051748659
ESR1,PROPYLPARABEN,True,0.04833685051748659
ESR1,CETRIMONIUM BROMIDE,True,0.04833685051748659
MYC,BROMOCRIPTINE,True,0.04811410005427237
UGT1A1,ATORVASTATIN CALCIUM TRIHYDRATE,True,0.04745799868989594
PTEN,COPANLISIB,True,0.04714370730784365
TNF,FOLIC ACID,True,0.04677759727498704
IL2,MIDOSTAURIN,True,0.04661053442757637
TP53,SELINEXOR,True,0.04619805182202258
TP53,ALECTINIB,True,0.04619805182202258
TP53,TRABECTEDIN,True,0.04619805182202258
TP53,ZINC CHLORIDE,True,0.04619805182202258
PTEN,NERATINIB,True,0.04609606936766935
PTEN,IPILIMUMAB,True,0.04609606936766935
IFNG,CYCLOPHOSPHAMIDE ANHYDROUS,True,0.04603509573093962
TNF,CARBAMAZEPINE,True,0.04582295243264036
PTGS2,"IBUPROFEN, SODIUM SALT",True,0.04576269871478021
TNF,THALIDOMIDE,True,0.04551333788917658
IL1B,VERAPAMIL,True,0.04549350636939915
KRAS,DECITABINE,True,0.04531579736014369
NFKB1,INDOPROFEN,True,0.04531579736014369
MYC,THIOGUANINE,True,0.04519809399037708
MYC,WARFARIN,True,0.04519809399037708
MYC,DIETHYLSTILBESTROL,True,0.04519809399037708
IL1B,PAREGORIC,True,0.04450451710049917
ESR1,DIETHYLSTILBESTROL,True,0.04394259137953327
CTNNB1,LETROZOLE,True,0.04394259137953327
JUN,ARSENIC TRIOXIDE,True,0.04364866100241265
CDK1,RUCAPARIB,True,0.04350316546573794
CDKN2A,CARBOPLATIN,True,0.04335863667681523
HSPA4,NIFEDIPINE,True,0.04335863667681523
AKT1,EVEROLIMUS,True,0.04325086873147103
PTEN,RUCAPARIB,True,0.04321506503219001
TNF,RABEPRAZOLE,True,0.0431793205615265
TNF,AMPHOTERICIN B LIPOSOMAL,True,0.0431793205615265
KRAS,OXALIPLATIN,True,0.04293075539382034
CTNNB1,THALIDOMIDE,True,0.04275495377468102
CTNNB1,CETUXIMAB,True,0.04275495377468102
ERBB2,VITAMIN E,True,0.0426501622213117
HIF1A,DEFEROXAMINE,True,0.04235602317150955
HIF1A,EPOETIN ALFA,True,0.04235602317150955
NFKB1,ETANERCEPT,True,0.04182996679397879
NFKB1,APIGENIN,True,0.04182996679397879
IL1B,RESVERATROL,True,0.04177975074740738
PTEN,FULVESTRANT,True,0.0414864624309024
UGT1A1,IRINOTECAN HYDROCHLORIDE,True,0.04143158615784566
GAPDH,TAMOXIFEN,True,0.04118642884330219
IFNG,TRETINOIN,True,0.04097629400226493
ERBB2,FULVESTRANT,True,0.04094415573245923
IL1B,RALOXIFENE HYDROCHLORIDE,True,0.04094415573245923
PTEN,NIRAPARIB,True,0.04067300238323766
CDKN2A,GEMCITABINE,True,0.04053089950224032
UGT1A1,CLOZAPINE,True,0.04036376177233417
ESR1,METHYLTESTOSTERONE,True,0.04028070876457217
ESR1,LEFLUNOMIDE,True,0.04028070876457217
IL6,"INSULIN, REGULAR, HUMAN",True,0.0402031563795807
HSP90AA1,DIACETYLRHEIN,True,0.04000291077309236
HSP90AA1,THONZONIUM BROMIDE,True,0.04000291077309236
HSP90AA1,IODOQUINOL,True,0.04000291077309236
HIF1A,HESPERETIN,True,0.04000291077309236
HIF1A,IODOQUINOL,True,0.04000291077309236
MYC,POLATUZUMAB VEDOTIN,True,0.0392509763600643
UGT1A1,RISPERIDONE,True,0.03895805862603398
EGFR,TREMELIMUMAB,True,0.03884211202298031
EGFR,CEMIPLIMAB,True,0.03884211202298031
TP53,SULCONAZOLE NITRATE,True,0.03849837651835216
TP53,FURAZOLIDONE,True,0.03849837651835216
TP53,ALEMTUZUMAB,True,0.03849837651835216
TP53,DOXORUBICIN LIPOSOME,True,0.03849837651835216
PTEN,LETROZOLE,True,0.03841339113972445
ESR1,ABEMACICLIB,True,0.03816067146117363
ERBB2,SACITUZUMAB GOVITECAN,True,0.03791125530783262
ERBB2,LETROZOLE,True,0.03791125530783262
ERBB2,RIBOCICLIB,True,0.03791125530783262
MAPK3,ARSENIC TRIOXIDE,True,0.03788374351152796
AKT1,LOVASTATIN,True,0.03770588556076961
MYC,INDOMETHACIN,True,0.03728842754206109
MYC,AZACITIDINE,True,0.03728842754206109
SRC,PONATINIB,True,0.03718219270575892
GRIN2B,QUETIAPINE FUMARATE,True,0.03718219270575892
PTGS2,SULFASALAZINE,True,0.03718219270575892
PTGS2,INDOPROFEN,True,0.03718219270575892
ACTB,CYCLOPHOSPHAMIDE ANHYDROUS,True,0.0368280765847517
FOS,PACLITAXEL,True,0.03650615283838149
PTEN,OXALIPLATIN,True,0.03639163371131791
PTEN,COBIMETINIB,True,0.03639163371131791
KRAS,TEMSIROLIMUS,True,0.03625263788811495
HSPA4,CELECOXIB,True,0.03624005453584556
GRIN2B,SEVOFLURANE,True,0.03617726857857625
HIF1A,PHENOXYBENZAMINE HYDROCHLORIDE,True,0.03600261969578312
HSP90AA1,CHLOROXINE,True,0.03600261969578312
HSP90AA1,FLUCONAZOLE,True,0.03600261969578312
ERBB2,GEFITINIB,True,0.03564789678199188
MYC,TEMOZOLOMIDE,True,0.03551278813529628
MYC,LITHIUM,True,0.03551278813529628
GRIN2B,ORPHENADRINE HYDROCHLORIDE,True,0.0352252351949295
HSP90AB1,DAUNORUBICIN HYDROCHLORIDE,True,0.03438985412311299
PTGS2,RESERPINE,True,0.03432202403608516
PTGS2,OXYPHENBUTAZONE,True,0.03432202403608516
HIF1A,AXITINIB,True,0.03428820923407916
ERBB2,CAPIVASERTIB,True,0.03412012977704936
EGFR,PERTUZUMAB,True,0.03398684802010777
NFKB1,BENZETHONIUM CHLORIDE,True,0.03398684802010777
EGFR,PACRITINIB,True,0.03398684802010777
EGFR,TUCATINIB,True,0.03398684802010777
MAPK3,ETOPOSIDE,True,0.03396473556205955
CDKN2A,PACLITAXEL,True,0.03389857049278282
MYCN,CISPLATIN,True,0.03382170298599646
CTNNB1,TRAMETINIB DIMETHYL SULFOXIDE,True,0.03365815509921698
GAPDH,EPINEPHRINE,True,0.03346397343518303
MYC,PREDNISONE,True,0.03314526892627652
MYC,VERAPAMIL,True,0.03314526892627652
TP53,LEVONORGESTREL,True,0.03299860844430185
HSP90AA1,PYRITHIONE,True,0.03272965426889375
HSP90AA1,BIFONAZOLE,True,0.03272965426889375
HIF1A,LEVONORDEFRIN,True,0.03272965426889375
UGT1A1,CYTARABINE,True,0.03262737409930345
ERBB2,ALITRETINOIN,True,0.03249536169242796
UGT1A1,VINCRISTINE,True,0.03222456701165774
ESR1,NERATINIB,True,0.03222456701165773
TP53,RITUXIMAB,True,0.03208198043196013
TNF,MIDOSTAURIN,True,0.03207606670284825
NFKB1,HYDROQUINONE,True,0.03198762166598378
HSPA4,HALOPERIDOL DECANOATE,True,0.0319484691302849
GRIN2B,ORPHENADRINE CITRATE,True,0.0318704508906505
TNF,"INSULIN, REGULAR, HUMAN",True,0.03177346229999119
PTEN,VENETOCLAX,True,0.0314291382052291
PTEN,SELUMETINIB,True,0.0314291382052291
IL2,ACETAMINOPHEN,True,0.0313724750954841
TNF,MIDAZOLAM HYDROCHLORIDE,True,0.03118506484999135
ERBB2,IXABEPILONE,True,0.0310182997973176
UGT1A1,DEXAMETHASONE,True,0.03070811679934443
TNF,ATORVASTATIN CALCIUM TRIHYDRATE,True,0.03061806367090061
GAPDH,TOPIRAMATE,True,0.03042179403198457
UGT1A1,CARBOPLATIN,True,0.03035104567377065
HSPA4,CYTARABINE,True,0.03035104567377065
TNF,OMEPRAZOLE,True,0.03034222525945105
KRAS,ATEZOLIZUMAB,True,0.03021053157342912
ESR1,PHENOLPHTHALEIN,True,0.03021053157342912
EGFR,ATEZOLIZUMAB,True,0.03021053157342912
ESR1,TESTOSTERONE PROPIONATE,True,0.03021053157342912
KRAS,AFATINIB,True,0.03021053157342912
AKT1,RESVERATROL,True,0.03001080687489826
HIF1A,BECLOMETHASONE,True,0.03000218307981926
PTEN,TRAMETINIB DIMETHYL SULFOXIDE,True,0.02942302300064001
AKT1,FULVESTRANT,True,0.02941059073740029
NFKB1,THALIDOMIDE,True,0.0293940307200932
GRIN2B,METHYLPHENIDATE HYDROCHLORIDE,True,0.02909910733494176
ESR1,RALOXIFENE HYDROCHLORIDE,True,0.02900211031049195
PTEN,LEUCOVORIN CALCIUM,True,0.02881004335479334
PTEN,TOPOTECAN HYDROCHLORIDE,True,0.02881004335479334
UGT1A1,DAUNORUBICIN LIPOSOMAL,True,0.02868340580158545
HSPA4,BORTEZOMIB,True,0.02856569004590179
ERBB2,ERIBULIN MESYLATE,True,0.02843344148087447
PTEN,PACLITAXEL,True,0.02828622438470619
IL2,CYCLOSPORINE,True,0.02812704663733056
HSPA5,FLUOROURACIL,True,0.02812704663733056
EGFR,SIROLIMUS,True,0.02812704663733056
HIF1A,NITROGLYCERIN,True,0.02769432284291009
HSP90AA1,AMLEXANOX,True,0.02769432284291009
AKT1,DABRAFENIB,True,0.02723202846055583
IL2,ALDESLEUKIN,True,0.02718947841608621
EGFR,DURVALUMAB,True,0.02718947841608621
PTEN,PALBOCICLIB,True,0.02711533492215843
ESR1,SACITUZUMAB GOVITECAN,True,0.02685380584304811
ESR1,MITOTANE,True,0.02685380584304811
ESR1,METHOXSALEN,True,0.02685380584304811
ESR1,OXYMETHOLONE,True,0.02685380584304811
ESR1,OXYTETRACYCLINE HYDROCHLORIDE,True,0.02685380584304811
ESR1,RIBOCICLIB,True,0.02685380584304811
GRIN2B,ACAMPROSATE CALCIUM,True,0.02677117874814642
TP53,LORLATINIB,True,0.02665272220501303
PTGS2,CELECOXIB,True,0.0266379888041258
MYC,VORINOSTAT,True,0.02663459110147221
PTEN,PEMETREXED DISODIUM,True,0.02659388617365539
ERBB2,ANASTROZOLE,True,0.02624625367465336
ERBB2,TAMOXIFEN,True,0.02624625367465336
ERBB2,MOMELOTINIB,True,0.02624625367465336
PTGS2,ACETAMINOPHEN,True,0.02574151802706387
HSP90AA1,ECONAZOLE NITRATE,True,0.02571615692555937
HIF1A,MEFENAMIC ACID,True,0.02571615692555937
HIF1A,CHRYSIN,True,0.02571615692555937
TP53,IDELALISIB,True,0.0256655843455681
PTEN,TRASTUZUMAB,True,0.02560892742648297
PTEN,INFIGRATINIB,True,0.02560892742648297
IL1B,CYTARABINE,True,0.02559009733278702
ESR1,TAMOXIFEN CITRATE,True,0.02544044764078241
IFNG,CISPLATIN,True,0.02536627723949734
TNF,RISPERIDONE,True,0.02513423137163482
MAPK3,QUERCETIN,True,0.02493613496961334
PTGS2,ATENOLOL,True,0.02478812847050595
NFKB1,PROMETHAZINE HYDROCHLORIDE,True,0.02471770765098746
ERBB2,ROMIDEPSIN,True,0.02437152126932098
ERBB2,TALAZOPARIB,True,0.02437152126932098
MAPK3,CYCLOPHOSPHAMIDE ANHYDROUS,True,0.02432042793332659
ESR1,CAPIVASERTIB,True,0.02416842525874329
HSP90AB1,MASOPROCOL,True,0.0241460677885687
PTEN,CARBOPLATIN,True,0.02412003629703629
TNF,MASOPROCOL,True,0.02388643265105721
PTEN,SIROLIMUS,True,0.02384279450051862
NFKB1,TRIAMCINOLONE,True,0.02364302470964019
CTNNB1,CELECOXIB,True,0.02361094462183877
PTGS2,OXALIPLATIN,True,0.023483490129953
GRIN2B,VALPROIC ACID,True,0.023483490129953
UGT1A1,ERLOTINIB,True,0.02330526721378818
TP53,CRIZOTINIB,True,0.02309902591101129
TP53,CAPIVASERTIB,True,0.02309902591101129
TP53,THIOTEPA,True,0.02309902591101129
IL1B,ASPIRIN,True,0.02300233468115687
AKT1,NORTRIPTYLINE,True,0.02297702401359398
ERBB2,ZOLEDRONIC ACID ANHYDROUS,True,0.02274675318469957
PTEN,OLAPARIB,True,0.0225469904515774
HSP90AA1,MICONAZOLE NITRATE,True,0.02250163730986445
HIF1A,BENZBROMARONE,True,0.02250163730986445
HIF1A,DEQUALINIUM,True,0.02250163730986445
AKT1,TRIMIPRAMINE,True,0.02228075055863658
ESR1,IXABEPILONE,True,0.02197129568976663
CTNNB1,IMATINIB,True,0.02197129568976663
MYC,IBRUTINIB,True,0.02193436914238887
JUN,COLCHICINE,True,0.02182433050120632
ERBB2,MASOPROCOL,True,0.0217788062406698
KRAS,CRIZOTINIB,True,0.02175158273286897
ERBB2,EXEMESTANE,True,0.02132508111065585
KRAS,CAPECITABINE,True,0.02132508111065585
ESR1,EVEROLIMUS,True,0.02132508111065585
HIF1A,EPINEPHRINE BITARTRATE,True,0.02117801158575477
HIF1A,HYDROQUINONE,True,0.02117801158575477
ESR1,DOXYCYCLINE ANHYDROUS,True,0.02101602196412461
TP53,BRIGATINIB,True,0.02099911446455572
TP53,CINNARIZINE,True,0.02099911446455572
TP53,VENETOCLAX,True,0.02099911446455572
PTEN,REGORAFENIB,True,0.02095275880348606
EGFR,PEMETREXED DISODIUM,True,0.02091498339698939
EGFR,MOMELOTINIB,True,0.02091498339698939
EGFR,NIVOLUMAB,True,0.02091498339698939
KRAS,NIVOLUMAB,True,0.02091498339698939
KRAS,PEMETREXED DISODIUM,True,0.02091498339698939
KRAS,PONATINIB,True,0.02091498339698939
EGFR,NITROGLYCERIN,True,0.02091498339698939
MYC,IMATINIB,True,0.02071579307892282
ERBB2,PEMBROLIZUMAB,True,0.02067886653154507
ERBB2,DIETHYLSTILBESTROL,True,0.02067886653154507
TP53,CERITINIB,True,0.02038149345089231
PTGS2,CURCUMIN,True,0.02028119602132305
HSP90AB1,DIPYRIDAMOLE,True,0.02026544975112016
ESR1,ERIBULIN MESYLATE,True,0.02014035438228608
ESR1,METHAMPHETAMINE,True,0.02014035438228608
NFKB1,FENRETINIDE,True,0.02014035438228608
ESR1,CHOLECALCIFEROL,True,0.02014035438228608
KRAS,DABRAFENIB,True,0.02014035438228608
KRAS,TRASTUZUMAB,True,0.02014035438228608
ERBB2,PALBOCICLIB,True,0.02007066457473492
PTGS2,ASPIRIN,True,0.02005331741434189
HSP90AA1,TETRACYCLINE,True,0.02000145538654618
HSP90AA1,CLIOQUINOL,True,0.02000145538654618
HIF1A,TRIAMTERENE,True,0.02000145538654618
GRIN2B,RISPERIDONE,True,0.01997849160309434
SRC,CLOZAPINE,True,0.01993272186288107
AKT1,VEMURAFENIB,True,0.01987202076851371
